ID,Indicateur,Indicateurs_Onglet,Ordre,Type de graphique,Indicateurs_Sous-onglet,Sous-niveau (graphique),Contact source/DG,Sources,Lien données source,Lien site source,Description,Unité,Périmètre,2017,label_2017,2018,label_2018,2019,label_2019,2020,label_2020,2021,label_2021,2022,label_2022,2023,label_2023,2024,label_2024,2025,label_2025,2026,label_2026,2027,label_2027,2028,label_2028,2029,label_2029,2030,label_2030,Source de la cible,Dernière mise à jour,Etat source,Statut recette,MAJ mesuré,Tags objectifs environnementaux,Responsable SGPE,Calcul effectué,Lien cible 2030,Mode de calcul de la cible,MAJ mesuré - commentaires,MAJ cible,MAJ cible - commentaires,Anomalie rencontrée,Arbitrage proposé,Nature arbitrage,Ambition liée,Chantier ou Impact,Levier,ID opendata,2015,2012,Rythme annuel sur trois ans,Présence dans le référentiel,ordre_global,MAJ en PROD,Rythme annuel sur un an,Rythme annuel requis d'ici 2030,IRPE associé,IRPE valide,IRPE ids
943a354e-c202-400a-b7b2-68baa0723be3,Déplacements de passagers en transport collectif urbain,Transports,14,Barres simple,Report modal voyageurs,,,"SDES, Bilan annuel des transports 2022 pour les années 2017 à 2022",https://www.statistiques.developpement-durable.gouv.fr/chiffres-cles-des-transports-edition-2025-0,https://www.statistiques.developpement-durable.gouv.fr/chiffres-cles-des-transports-edition-2025-0,"Pour assurer réduire l'impact environnemental de la mobilité, et notamment ses émissions de  gaz à effet de serre , le report modal depuis des modes de transport individuels et émissifs vers des transports collectifs ou de la mobilité douce est une évolution essentielle, aux multiples co-bénéfices par ailleurs. L'indicateur représente les distances parcourues par des voyageurs en transports collectifs urbains dans l'année.

",Milliards de voyageurs-kilomètres,Hexagone,44,mesuré,44,mesuré,"45,1798220655",mesuré,26,mesuré,32,mesuré,40,mesuré,"44,2762256242",projection,"47,8906113894",projection,"51,5049971547",cible,"52,4989532401",projection,"53,4929093256",projection,"54,486865411",projection,"55,4808214964",projection,"56,4747775819",cible,SNBC 3 (provisoire),2025-08-13 9:37am,Lien seulement,false,Anomalie détectée,Atténuation,Louis-Pierre Geffray,,,+25% vs 2019 (run 2 SNBC),,Cible en cours d'ajustement - SNBC,,"Les données les plus à jour dans l'édition 2025 sont des données provisoires pour 2023. Seules les données 2019 et 2022 définitives sont disponibles, et non cohérentes avec les données précédemment dans le GRIST.",Attendre retour DGITM,,,Se déplacer / Réduire la dépendance à la voiture,Développement des transports en commun,,,,,true,68,2024-08-02 15:19:00+02:00,8,2.0593,Part d'actifs en emploi selon le mode de déplacement principal utilisé,false,"958, 956, 952, 954, 957, 955, 982"
61c2f10a-da27-439e-8707-97f21203b33f,Déplacements de passagers en vélo,Transports,15,Barres simple,Report modal voyageurs,,,MTECT,,,"L'utilisation du vélo comme solution de mobilité douce a de multiples bénéfices, que ce soit l'absence d'émissions de  gaz à effet de serre à son usage ou les bénéfices pour la santé de celui ou celle qui le conduit. L'indicateur représente une estimation des distances totales parcourues en vélo en France dans l'année. 
",Milliards de voyageurs-kilomètres,Hexagone,,,,,7,mesuré,9,projection,11,projection,13,projection,15,projection,17,projection,19,projection,21,projection,,,,,,,,,Cible 2026,2024-08-13 9:37am,Lien seulement,false,Anomalie détectée,"Atténuation, Santé",Louis-Pierre Geffray,,,Cible 2026,,Cible non trouvée,,Pas de source,Attendre retour DGITM. Vérifier si présent dans chiffres clés des transports. Vérifier la cible en lien avec le run.,,,Se déplacer / Réduire la dépendance à la voiture,Développement des mobilités douces (vélo et marche),,,,,true,69,2024-08-02 15:19:00+02:00,,,Part d'actifs en emploi selon le mode de déplacement principal utilisé,false,"958, 956, 952, 954, 957, 955, 982"
4679f584-1591-4c38-aa50-9aa8e3424541,Part modale des transports,Transports,16,Barres empilées,Report modal voyageurs,Aérien,,SDES,https://www.statistiques.developpement-durable.gouv.fr/media/6814/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-annuel-des-transports-en-2022,"Pour assurer réduire l'impact environnemental de la mobilité, et notamment ses émissions de  gaz à effet de serre, le report modal depuis des modes de transport individuels et émissifs vers des transports collectifs ou de la mobilité douce est une évolution essentielle, aux multiples co-bénéfices par ailleurs. L'indicateur représente l'évolution des ""parts modales"" des principaux modes de transport de voyageurs (pour le transport intérieur), c'est-à-dire la manière dont se répartissent les kilomètres parcourus par ces voyageurs en fonction des modalités de transport. A partir de 2023, les données affichées sont des projections.
",Pourcents,Hexagone ,"1,504072283",mesuré,"1,5532606777",mesuré,"1,5653887611",mesuré,"0,9155341209",mesuré,"1,1505938102",mesuré,"1,3473004156",mesuré,"1,3782002771",projection,"1,4091001385",projection,"1,44",cible,"1,444",projection,"1,448",projection,"1,452",projection,"1,456",projection,"1,46",cible,SNBC 3 (provisoire),2025-08-13 9:37am,Lien seulement,false,Anomalie détectée,"Atténuation, Santé",Louis-Pierre Geffray,Ratio entre le déplacement du transport choix sur le nombre total de déplacemnts tout transports confondus,,Cible Run2 retraité hors vélo,,Cible en cours d'ajustement - SNBC,,"Les données les plus à jour dans l'édition 2025 sont des données provisoires pour 2023. Seules les données 2019 et 2022 définitives sont disponibles, et non cohérentes avec les données précédemment dans le GRIST.",Attendre retour DGITM,,,Se déplacer / Réduire la dépendance à la voiture,Autres indicateurs,,,,,false,70,2024-08-01 09:37:11+02:00,0.1967,0.0141,,false,
90d33061-d37f-4cbd-a06c-0bcf672b3ead,Part modale des transports,Transports,16,Barres empilées,Report modal voyageurs,Véhicules particuliers (dont 2 roues motorisées),,SDES,https://www.statistiques.developpement-durable.gouv.fr/media/6814/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-annuel-des-transports-en-2022,,Pourcents,Hexagone ,"81,9169633281",mesuré,"82,0897669087",mesuré,"81,691497086",mesuré,"86,0581641822",mesuré,"84,1844945341",mesuré,"82,0717059194",mesuré,"81,0111372796",projection,"79,9505686398",projection,"78,89",cible,"78,454",projection,"78,018",projection,"77,582",projection,"77,146",projection,"76,71",cible,SNBC 3 (provisoire),2025-08-13 9:37am,Lien seulement,false,Anomalie détectée,"Atténuation, Santé",Louis-Pierre Geffray,Ratio entre le déplacement du transport choix sur le nombre total de déplacemnts tout transports confondus,,Cible Run2 retraité hors vélo,,Cible en cours d'ajustement - SNBC,,"Les données les plus à jour dans l'édition 2025 sont des données provisoires pour 2023. Seules les données 2019 et 2022 définitives sont disponibles, et non cohérentes avec les données précédemment dans le GRIST.",Attendre retour DGITM,,,Se déplacer / Réduire la dépendance à la voiture,Autres indicateurs,,,,,false,71,2024-08-01 09:37:11+02:00,-2.1128,-0.6702,,false,
d35a02b9-1004-493e-8d98-0227f2f28cf1,Part modale des transports,Transports,16,Barres empilées,Report modal voyageurs,Ferroviaire,,SDES,https://www.statistiques.developpement-durable.gouv.fr/media/6814/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-annuel-des-transports-en-2022,,Pourcents,Hexagone ,"10,782327731",mesuré,"10,5513013882",mesuré,"10,8527064194",mesuré,"8,2190497621",mesuré,"9,8879568297",mesuré,"11,7886760418",mesuré,"12,1324506945",projection,"12,4762253473",projection,"12,82",cible,"13,102",projection,"13,384",projection,"13,666",projection,"13,948",projection,"14,23",cible,SNBC 3 (provisoire),2025-08-13 9:37am,Lien seulement,false,Anomalie détectée,"Atténuation, Santé",Louis-Pierre Geffray,Ratio entre le déplacement du transport choix sur le nombre total de déplacemnts tout transports confondus,,Cible Run2 retraité hors vélo,,Cible en cours d'ajustement - SNBC,,"Les données les plus à jour dans l'édition 2025 sont des données provisoires pour 2023. Seules les données 2019 et 2022 définitives sont disponibles, et non cohérentes avec les données précédemment dans le GRIST.",Attendre retour DGITM,,,Se déplacer / Réduire la dépendance à la voiture,Autres indicateurs,,,,,false,72,2024-08-01 09:37:11+02:00,1.9007,0.3052,,false,
4681ca8a-1bb8-4e31-bbc2-828d55cbfb51,Part modale des transports,Transports,16,Barres empilées,Report modal voyageurs,Transports en commun routiers,,SDES,https://www.statistiques.developpement-durable.gouv.fr/media/6814/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-annuel-des-transports-en-2022,,Pourcents,Hexagone ,"5,7966366579",mesuré,"5,8056710254",mesuré,"5,8904077335",mesuré,"4,8072519347",mesuré,"4,776954826",mesuré,"4,7923176232",mesuré,"5,4782117488",projection,"6,1641058744",projection,"6,85",cible,7,projection,"7,15",projection,"7,3",projection,"7,45",projection,"7,6",cible,SNBC 3 (provisoire),2025-08-13 9:37am,Lien seulement,false,Anomalie détectée,"Atténuation, Santé",Louis-Pierre Geffray,Ratio entre le déplacement du transport choix sur le nombre total de déplacemnts tout transports confondus,,Cible Run2 retraité hors vélo,,Cible en cours d'ajustement - SNBC,,"Les données les plus à jour dans l'édition 2025 sont des données provisoires pour 2023. Seules les données 2019 et 2022 définitives sont disponibles, et non cohérentes avec les données précédemment dans le GRIST.",Attendre retour DGITM,,,Se déplacer / Réduire la dépendance à la voiture,Autres indicateurs,,,,,false,73,2024-08-01 09:37:11+02:00,0.0154,0.351,,false,
ffe270fe-a78c-44f0-883c-544494a4b43d,Kilomètres de pistes cyclables et voies vertes aménagées,Transports,17,Barres simple,Report modal voyageurs,,,Aménagements cyclables.fr / geovélo,,https://amenagements-cyclables.fr/fr/stats,"Le développement de la pratique du vélo, aux multiples bénéfices environnementaux comme sanitaires, passe par des infrastructures adaptées. L'indicateur représente la longueur totale des pistes cyclables et voies vertes aménagées (les chiffres indiqués sont ceux du mois de janvier de l'année N+1).
",Milliers de kilomètres,Hexagone,"40,2",mesuré,"43,1",mesuré,"45,1",mesuré,"50,5",mesuré,53,mesuré,"55,9",mesuré,"58,5",mesuré,"64,25",projection,70,cible,75,cible,95,projection,115,projection,135,projection,150,cible,SNBC 3 (provisoire),2024-08-02 3:19pm,Lien seulement,false,Anomalie détectée,"Atténuation, Santé",Louis-Pierre Geffray,Le résultat est obtenu en sommant les km de pistes cyclables et de voies vertes aménagées,,Cible Plan vélo / PPG utilisant www.amenagements-cyclables.fr,,Cible OK,,"Après calcul en sommant les pistes cyclables et les voies vertes, les données des années historiques sont légèrement différentes. Les données des éditions suivantes sont indisponibles","Attendre retour DGITM (MAB : Pour les IRPE, la décision prise avec la DGITM et les responsables du portail des mobilités durables était de privilégier le ""linéaire d'aménagements cyclables pour 1000 habitants"", en effet pour le niveau territorial ce ratio permet une meilleure comparabilité entre territoires. Dans tous les cas, la source officielle et mise à jour chaque mois est https://transport.data.gouv.fr/datasets/amenagements-cyclables-france-metropolitaine/ ; la DGITM avait fortement insisté pour que ce soit celle que l'on utilise)",,,Se déplacer / Réduire la dépendance à la voiture,Développement des mobilités douces (vélo et marche),,,,,false,74,2024-08-02 15:19:00+02:00,2.6,13.0714,Linéaire d'aménagements cyclables du territoire pour 1000 habitants,false,133
0c07a94c-83e1-48c7-a2db-95bc56aa41ac,Vélos figurant dans le fichier national,Transports,18,Barres simple,Report modal voyageurs,,,"Source PPG, données MTECT",https://pilote.modernisation.gouv.fr/chantier/CH-043,,"L'utilisation du vélo comme solution de mobilité douce a de multiples bénéfices, que ce soit l'absence d'émissions de GES à son usage ou les bénéfices pour la santé de celui ou celle qui le conduit. L'indicateur représente le nombre de vélos enregistrés au fichier national.
",Millions,Hexagone et outre-mer,,mesuré,,,,,,,,,"3,47",mesuré,"5,3",mesuré,"7,2",projection,"9,1",cible,11,cible,,,,,,,,,PPG,2024-08-09 12:38pm,Lien seulement,false,"Anomalie détectée, Ajout de nouvelles données","Atténuation, Santé",Louis-Pierre Geffray,,,"PPG, pas de cible 2030",,Cible OK,,"Le site Pilote indique une légère différence sur l'année 2023 et l'année 2022 n'est plus disponible. 
Donnée 2023 actuellement dans le baromètre: 5,3 millions de vélos
Donnée 2023 de la source: 5,2 millions de vélos
Donnée 2024 de la source: 6,8 millions de vélos",Quel intérêt ?,Supprimer l'indicateur,,Se déplacer / Réduire la dépendance à la voiture,Développement des mobilités douces (vélo et marche),,,,,false,75,2024-08-09 12:38:25+02:00,1.83,,,false,
ddae8994-f95a-4a00-bf2b-9b9f4294900f,Vélos assemblés en France,Transports,19,Barres simple,Report modal voyageurs,,,"Source PPG, données MTECT",https://pilote.modernisation.gouv.fr/chantier/CH-043,,"Le développement de la filière française du vélo permet de conjuguer transition écologique, souveraineté économique et création d'emplois. L'indicateur représente le nombre de vélos assemblé en France dans l'année.
",Milliers,Hexagone et outre-mer,644,mesuré,,,,,,,799,mesuré,854,mesuré,645,mesuré,495,mesuré,1205,cible,1334,cible,,,,,,,,,,2024-08-09 12:38pm,Lien seulement,false,Ajout de nouvelles données,Atténuation,Louis-Pierre Geffray,,,pas de cible 2030,Ajout 2024 ajoutée,Cible OK,,,"La cible vient de PPG, mais on est en fort décrochage. Confirmer qu'on l'affiche. Indicateur économique",Arbitrer sur le maintien des indicateurs économiques,,Se déplacer / Réduire la dépendance à la voiture,Autres indicateurs,,,,,false,76,2024-08-09 12:38:25+02:00,-150,,,false,
ecbedd80-83cf-4add-8361-9cc0fd36c10c,Part des voitures particulières électriques dans les immatriculations neuves annuelles,Transports,20,Barres simple,Electrification Véhicules Particuliers,,,SDES,https://www.statistiques.developpement-durable.gouv.fr/media/6815/download?inline,,"L'électrification des voitures particulières est un des principaux leviers permettant d'atteindre les objectifs de réduction des émissions de gaz à effet de serre du secteur. L'indicateur représente la part des voitures particulières électriques dans les ventes de voitures particulières neuves de l'année.
",Pourcents,Hexagone et outre-mer,"1,18",mesuré,"1,42",mesuré,"1,93",mesuré,"6,64",mesuré,"9,69",mesuré,"13,14",mesuré,"16,71",mesuré,"16,81",mesuré,26,cible,32,cible,38,cible,"47,3333333333",projection,"56,6666666667",projection,66,cible,SNBC 3 (provisoire),2024-08-02 3:19pm,Service fournisseur indiqué,true,"Mise à jour rétrospective, Ajout de nouvelles données","Atténuation, Santé",Louis-Pierre Geffray,,,PPG + Cible SNBC,Mise à jour rétrospective et ajout de la donnée 2024 avec les données fournies par la DGITM sur base SDES,Cible en cours d'ajustement - SNBC,,,"Sources non publiques, données SDES, envoi mensuel",,,Se déplacer / Verdir les voitures particulières,Autres indicateurs,,,,,false,77,2025-10-13 19:06:00+02:00,0.1,8.1983,Part des véhicules électriques et hydrogène dans les immatriculations de véhicules particuliers,true,434
35e38153-abee-4eaf-a3b7-12b673136fa1,Voitures particulières électriques et hydrogène achetées par type d'acquéreur,Transports,21,Barres empilées,Electrification Véhicules Particuliers,Entreprises,,Extractions RSVERO par le SDES,,,"L'électrification des voitures est un des principaux leviers permettant d'atteindre les objectifs de réduction des émissions de  gaz à effet de serre  du secteur, et cela concerne notamment les flottes d'entreprises comme les particuliers. L'indicateur représente le nombre de voitures électriques et hydrogène, en fonction du statut de l'acquéreur, dans les ventes de voitures particulières neuves de l'année.

",Nombre,Hexagone et outre-mer,12469,mesuré,17665,mesuré,22694,mesuré,51034,mesuré,67107,mesuré,73074,mesuré,112007,mesuré,,,,,,,,,,,,,,,,2024-08-01 9:37am,Service fournisseur indiqué,false,Anomalie détectée,"Atténuation, Santé",Louis-Pierre Geffray,,,,,Absence de cible,,"Sources non publiques, à demander au SDES",Attendre retour DGITM (MAB : la donnée est ici https://www.statistiques.developpement-durable.gouv.fr/catalogue?page=dataset&datasetId=645114943d964b9b210dd093&tab=datafiles) ,,,Se déplacer / Verdir les voitures particulières,Electrification des véhicules particuliers,,,,,false,78,2024-08-01 09:37:11+02:00,38933,,,false,
4ca2e228-da5e-4e12-a06a-0a7ca070fecc,Voitures particulières électriques et hydrogène achetées par type d'acquéreur,Transports,21,Barres empilées,Electrification Véhicules Particuliers,Particuliers,,Extractions RSVERO par le SDES,,,,,,12928,mesuré,14045,mesuré,20913,mesuré,61577,mesuré,98429,mesuré,134290,mesuré,191888,mesuré,,,,,,,,,,,,,,,,2024-08-01 9:37am,Service fournisseur indiqué,false,Anomalie détectée,"Atténuation, Santé",Louis-Pierre Geffray,,,,,Absence de cible,,"Sources non publiques, à demander au SDES",Attendre retour DGITM (MAB : la donnée est ici https://www.statistiques.developpement-durable.gouv.fr/catalogue?page=dataset&datasetId=645114943d964b9b210dd093&tab=datafiles) ,,,Se déplacer / Verdir les voitures particulières,Electrification des véhicules particuliers,,,,,false,79,2024-08-01 09:37:11+02:00,57598,,,false,
9f34aec3-582f-478e-a85b-515fdb989e58,Voitures particulières électriques en circulation dans le parc roulant,Transports,22,Barres simple,Electrification Véhicules Particuliers,,,Parc de véhicules au 1er janvier - SDES,https://www.statistiques.developpement-durable.gouv.fr/media/6845/download?inline,https://www.statistiques.developpement-durable.gouv.fr/donnees-sur-le-parc-automobile-francais-au-1er-janvier-2023,"L'électrification des voitures particulières est un des principaux leviers permettant d'atteindre les objectifs de réduction des émissions de gaz à effet de serre du secteur. L'indicateur représente le nombre total de véhicules particuliers électriques dans le parc au 1er janvier de l'année N+1  .
",Milliers,Hexagone et outre-mer,82,mesuré,106,mesuré,141,mesuré,245,mesuré,403,mesuré,596,mesuré,886,projection,1151,projection,1405,projection,2233,projection,3048,projection,3848,projection,4634,projection,5406,cible,SNBC 3 (provisoire),2024-08-02 3:19pm,Lien seulement,false,Anomalie détectée,"Atténuation, Santé",Louis-Pierre Geffray,,,Cibles fichier Run2,,Cible en cours d'ajustement - SNBC,,"Sources non publiques, à demander au SDES",Attendre retour DGITM (MAB : la donnée est ici https://www.statistiques.developpement-durable.gouv.fr/catalogue?page=dataset&datasetId=645114943d964b9b210dd093&tab=datafiles) ,,,Se déplacer / Verdir les voitures particulières,Electrification des véhicules particuliers,,,,,false,80,2024-08-02 15:19:00+02:00,193,601.25,,false,
23f8812e-1493-4822-a84d-94f4a74e8ba6,Part des voitures particulières électriques au sein du parc roulant,Transports,23,Barres simple,Electrification Véhicules Particuliers,,,SDES,https://www.statistiques.developpement-durable.gouv.fr/media/6845/download?inline,https://www.statistiques.developpement-durable.gouv.fr/donnees-sur-le-parc-automobile-francais-au-1er-janvier-2023,"L'électrification des véhicules particuliers est un des principaux leviers permettant d'atteindre les objectifs de réduction des émissions de gaz à effet de serre du secteur. L'indicateur représente la part des véhicules particuliers électriques au sein du parc roulant au 1er janvier de l'année N+1.


 ",Pourcents,Hexagone et outre-mer,"0,22",mesuré,"0,28",mesuré,"0,37",mesuré,"0,64",mesuré,"1,05",mesuré,"1,54",mesuré,"2,28",mesuré,"3,05",mesuré,"3,76",cible,"6,026",projection,"8,292",projection,"10,558",projection,"12,824",projection,"15,09",cible,SNBC 3 (provisoire),2024-08-02 3:19pm,Lien seulement,false,Ajout de nouvelles données,"Atténuation, Santé",Louis-Pierre Geffray,,,calcul,Ajout des données 2024 fournies par la DGITM sur base SDES,Cible en cours d'ajustement - SNBC,,,"Sources non publiques, données SDES, envoi mensuel",,,Se déplacer / Verdir les voitures particulières,Electrification des véhicules particuliers,,,,,true,81,2024-08-02 15:19:00+02:00,0.77,2.0067,Part de voitures particulières électriques (Crit'Air E) dans le parc,true,826
50961d87-31a8-4bee-be6a-7b3995f573a3,Points de recharge pour véhicules électriques ouverts au public,Transports,24,Barres simple,Electrification Véhicules Particuliers,,,AVERE / MTECT sur la base de données GIREVE (données à fin novembre pour 2023),https://www.avere-france.org/publication/barometre-154-694-points-de-recharge-ouverts-au-public-fin-decembre-2024/,https://www.avere-france.org/publications/?publication-type%5B%5D=barometres-recharge,"Le développement des véhicules électriques passe par l'accès facile à des points de recharge sur tout le territoire. L'indicateur représente le nombre de points de recharge pour véhicules électriques ouverts au public.
",Milliers,Hexagone et outre mer,"19,309",mesuré,"26,254",mesuré,"30,203",mesuré,"34,686",mesuré,"53,667",mesuré,"82,107",mesuré,"118,009",mesuré,"154,694",mesuré,"198,5778571429",projection,"238,8622857143",projection,"279,1467142857",projection,"319,4311428571",projection,"359,7155714286",projection,400,cible,PPG,2024-08-02 3:19pm,Lien seulement,true,Ajout de nouvelles données,Atténuation,Louis-Pierre Geffray,,,objectif 2030 :,Ajout des données 2024 sur base AVERE France,Cible OK,,,,,,Se déplacer / Verdir les voitures particulières,Electrification des véhicules particuliers,,,,,false,82,2025-10-13 19:06:00+02:00,36.685,40.8843,,false,
2fb4ddae-a057-46dd-b44e-8434c58f1f36,Total des points de recharge pour véhicules électriques,Transports,25,Barres simple,Electrification Véhicules Particuliers,,,ENEDIS (données 2025 mi-aout),https://data.enedis.fr/explore/dataset/nombre-total-de-points-de-charge/export/?sort=-trimestre&dataChart=eyJxdWVyaWVzIjpbeyJjaGFydHMiOlt7InR5cGUiOiJjb2x1bW4iLCJmdW5jIjoiU1VNIiwieUF4aXMiOiJzb2NpZXRlIiwic2NpZW50aWZpY0Rpc3BsYXkiOnRydWUsImNvbG9yIjoiI0E2QjlFNCJ9LHsidHlwZSI6ImNvbHVtbiIsImZ1bmMiOiJTVU0iLCJ5QXhpcyI6InBhcnRpY3VsaWVyIiwic2NpZW50aWZpY0Rpc3BsYXkiOnRydWUsImNvbG9yIjoiI0ZDOEQ2MiJ9LHsidHlwZSI6ImNvbHVtbiIsImZ1bmMiOiJTVU0iLCJ5QXhpcyI6ImFjY2Vzc2libGVfYXVfcHVibGljIiwic2NpZW50aWZpY0Rpc3BsYXkiOnRydWUsImNvbG9yIjoiIzY2QzJBNSJ9XSwieEF4aXMiOiJ0cmltZXN0cmUiLCJtYXhwb2ludHMiOjUwLCJzb3J0IjoiIiwic3RhY2tlZCI6Im5vcm1hbCIsImNvbmZpZyI6eyJkYXRhc2V0Ijoibm9tYnJlLXRvdGFsLWRlLXBvaW50cy1kZS1jaGFyZ2UiLCJvcHRpb25zIjp7InNvcnQiOiItdHJpbWVzdHJlIn19fV0sInRpbWVzY2FsZSI6IiIsInNpbmdsZUF4aXMiOnRydWUsImRpc3BsYXlMZWdlbmQiOnRydWUsImFsaWduTW9udGgiOnRydWV9,https://data.enedis.fr/explore/dataset/nombre-total-de-points-de-charge/table/?sort=-trimestre,"Le développement des véhicules électriques passe par l'accès facile à des points de recharge sur tout le territoire. L'indicateur représente le nombre de points de recharge pour les véhicules électriques, incluant ceux à domicile, ceux localisés dans les sociétés et ceux ouverts au public.

",Milliers,Hexagone et outre-mer,"179,076",mesuré,"239,361",mesuré,"311,814",mesuré,"540,862",mesuré,"885,288",mesuré,"1264,671",mesuré,"1833,338",mesuré,"2354,719",mesuré,2400,cible,3000,cible,,,,,,,,,PPG,2025-08-13 3:19pm,Lien seulement,true,"Mise à jour rétrospective, Ajout de nouvelles données",Atténuation,Louis-Pierre Geffray,"Le total des points de recharge pour VE est la somme des recharges ouverte au public, des particuliers et des sociétés",,"PPG, pas de cible 2030",ENEDIS indique un changement de méthode de calcul dans son rapport 2025 avec mise en cohérence de l'historique.,Cible OK,,,,,,Se déplacer / Verdir les voitures particulières,Electrification des véhicules particuliers,,,,,false,83,2025-10-13 19:06:00+02:00,521.381,,,false,
768d67bf-9bec-43ed-8877-36d025fd0873,Emissions moyennes de CO2 / km des voitures particulières thermiques neuves vendues ,Transports,26,Barres simple,Efficacité véhicules,,,Extractions RSVERO par le SDES,,,"L'amélioration de l'efficacité des moteurs de véhicules et de leur sobriété (poids) permet de réduire les émissions émises, à distance parcourue égale. L'indicateur représente les émissions moyennes de CO2 par kilomètre pour les véhicules thermiques neufs vendus dans l'année (essence, gazole, GPL, non compris hybride non rechargeable).

",gCO2 par kilomètre,Hexagone et outre-mer,,,,,,,"129,5",mesuré,"130,1",mesuré,"129,7",mesuré,"129,8",mesuré,"128,1422207539",projection,"126,4844415079",cible,"124,5007577137",projection,"122,5170739195",projection,"120,5333901254",projection,"118,5497063312",projection,"116,566022537",cible,SNBC 3 (provisoire),2024-08-02 3:19pm,Service fournisseur indiqué,false,Anomalie détectée,"Atténuation, Santé",Louis-Pierre Geffray,,,Cibles fichier Run2,,Cible en cours d'ajustement - SNBC,,"Sources non publiques, données à demander au SDES (MAB: effectivement non publique, donnée envoyée aux DREAL tous les mois, contacts SDES Benoît Pentinat et Laurent Lequien), nécessité de confirmer la pondération effectuée sur la base des émissions homologuées",Avis SGPE : suppression à terme pour ne garder que la consommation en l/100km des voitures roulant dans le parc ?,,,Se déplacer / Verdir les voitures particulières,"""Amélioration de l'efficacité environnementale (énergie, polluants) des véhicules particuliers""",,,,,false,84,2024-08-02 15:19:00+02:00,0.1,-1.8906,Emissions moyennes de CO2/km des voitures particulières thermiques neuves vendues (+ voitures hybrides non-rechargeables),true,443
3732bbf0-9c2c-40c1-8554-b1ee12ce4a58,Voitures particulières neuves vendues dont le poids à vide est supérieur à 1800kg (Véhicules Hybrides Rechargeables et Véhicules Electriques),Transports,27,Barres simple,Efficacité véhicules,,,Extractions RSVERO par le SDES,,,"Parce que la fabrication des voitures particulières électriques et de leurs batteries consomme d'autant plus de ressources naturelles et génère d'autant plus d'émissions de  gaz à effet de serre  que ces véhicules sont lourds, il est important d'aller vers des véhicules les plus légers possibles. L'indicateur représente le nombre de voitures particulières électriques ou hydrides rechargeables neuves vendues dont le poids est au-dessus du seuil 2024 du ""malus poids"" pour les VHR, soit 1800 kilos. 

",Milliers,Hexagone et outre-mer,"6,679",mesuré,"8,793",mesuré,"19,598",mesuré,41,mesuré,81,mesuré,99,mesuré,168,mesuré,,,,,,,,,,,,,,,,2024-08-02 3:19pm,Service fournisseur indiqué,false,Anomalie détectée,"Atténuation, Ressources",Louis-Pierre Geffray,,,pas de cible 2030,,Absence de cible,,"Sources non publiques, données à demander au SDES",Attendre retour DGITM,,,Se déplacer / Verdir les voitures particulières,"""Amélioration de l'efficacité environnementale (énergie, polluants) des véhicules particuliers""",,,,,false,85,2024-08-02 15:19:00+02:00,69,,,false,
ce18951c-8b2a-4b49-a8c2-5817c928789a,Voitures particulières neuves vendues dont le poids à vide est supérieur à 1600kg (Véhicules Thermiques et Véhicules Hybrides Non Rechargeables),Transports,28,Barres simple,Efficacité véhicules,,,Extractions RSVERO par le SDES,,,"Le poids d'une voiture particulière est un facteur important de ses émissions de  gaz à effet de serre  à l'usage comme à la fabrication, et l'allègement des véhicules représente un levier important pour réduire les émissions de la mobilité. L'indicateur représente le nombre de voitures particulières thermiques (ou hydrides non rechargeables) neuves vendues dont le poids est au-dessus du seuil 2024 du ""malus poids"", soit 1600 kilos.
",Milliers,Hexagone et outre-mer,"168,708",mesuré,"152,126",mesuré,"162,606",mesuré,"88,23",mesuré,"72,731",mesuré,"68,545",mesuré,92,mesuré,,,,,,,,,,,,,,,,2024-08-02 3:19pm,Service fournisseur indiqué,false,Anomalie détectée,"Atténuation, Ressources",Louis-Pierre Geffray,,,pas de cible 2030,,Absence de cible,,"Sources non publiques, données à demander au SDES",Attendre retour DGITM,,,Se déplacer / Verdir les voitures particulières,"""Amélioration de l'efficacité environnementale (énergie, polluants) des véhicules particuliers""",,,,,false,86,2024-08-02 15:19:00+02:00,23.455,,,false,
